#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BSW_5_B-58-1-1-arr-left,BSW_5_B-58-1-1-dep-left,BSW_5_B-58-1-2-arr-right,BSW_5_B-58-1-2-dep-right
BSW_5_B-58-1-1-arr-left,BSW_5_B-58-1-1-dep-left,BSW_5_B-348-1-2-arr-right,BSW_5_B-348-1-2-dep-right
BSW_5_B-58-1-1-arr-left,BSW_5_B-58-1-1-dep-left,BSW_5_B-493-1-1-arr-right,BSW_5_B-493-1-1-dep-right
BSW_5_B-288-1-2-arr-left,BSW_5_B-288-1-2-dep-left,BSW_5_B-58-1-2-arr-right,BSW_5_B-58-1-2-dep-right
BSW_5_B-288-1-2-arr-left,BSW_5_B-288-1-2-dep-left,BSW_5_B-348-1-2-arr-right,BSW_5_B-348-1-2-dep-right
BSW_5_B-288-1-2-arr-left,BSW_5_B-288-1-2-dep-left,BSW_5_B-493-1-1-arr-right,BSW_5_B-493-1-1-dep-right
BSW_5_B-58-1-2-arr-right,BSW_5_B-58-1-2-dep-right,BSW_5_B-348-1-2-arr-right,BSW_5_B-348-1-2-dep-right
BSW_5_B-58-1-2-arr-right,BSW_5_B-58-1-2-dep-right,BSW_5_B-493-1-1-arr-right,BSW_5_B-493-1-1-dep-right
BSW_5_B-348-1-2-arr-right,BSW_5_B-348-1-2-dep-right,BSW_5_B-493-1-1-arr-right,BSW_5_B-493-1-1-dep-right
BSW_6_B-58-1-2-arr-right,BSW_6_B-58-1-2-dep-right,BSW_6_B-288-1-1-arr-right,BSW_6_B-288-1-1-dep-right
BSW_6_B-58-1-2-arr-right,BSW_6_B-58-1-2-dep-right,BSW_6_B-243-1-1-arr-right,BSW_6_B-243-1-1-dep-right
BSW_6_B-58-1-2-arr-right,BSW_6_B-58-1-2-dep-right,BSW_6_B-493-1-1-arr-right,BSW_6_B-493-1-1-dep-right
BSW_6_B-58-1-2-arr-right,BSW_6_B-58-1-2-dep-right,BSW_6_B-293-1-1-arr-right,BSW_6_B-293-1-1-dep-right
BSW_6_B-288-1-1-arr-right,BSW_6_B-288-1-1-dep-right,BSW_6_B-243-1-1-arr-right,BSW_6_B-243-1-1-dep-right
BSW_6_B-288-1-1-arr-right,BSW_6_B-288-1-1-dep-right,BSW_6_B-493-1-1-arr-right,BSW_6_B-493-1-1-dep-right
BSW_6_B-288-1-1-arr-right,BSW_6_B-288-1-1-dep-right,BSW_6_B-293-1-1-arr-right,BSW_6_B-293-1-1-dep-right
BSW_6_B-243-1-1-arr-right,BSW_6_B-243-1-1-dep-right,BSW_6_B-493-1-1-arr-right,BSW_6_B-493-1-1-dep-right
BSW_6_B-243-1-1-arr-right,BSW_6_B-243-1-1-dep-right,BSW_6_B-293-1-1-arr-right,BSW_6_B-293-1-1-dep-right
BSW_6_B-493-1-1-arr-right,BSW_6_B-493-1-1-dep-right,BSW_6_B-293-1-1-arr-right,BSW_6_B-293-1-1-dep-right
BBMW_4_B-58-1-2-arr-right,BBMW_4_B-58-1-2-dep-right,BBMW_4_B-348-1-2-arr-right,BBMW_4_B-348-1-2-dep-right
BBMW_4_B-58-1-2-arr-right,BBMW_4_B-58-1-2-dep-right,BBMW_4_B-288-1-1-arr-right,BBMW_4_B-288-1-1-dep-right
BBMW_4_B-58-1-2-arr-right,BBMW_4_B-58-1-2-dep-right,BBMW_4_B-243-1-1-arr-right,BBMW_4_B-243-1-1-dep-right
BBMW_4_B-58-1-2-arr-right,BBMW_4_B-58-1-2-dep-right,BBMW_4_B-293-1-1-arr-right,BBMW_4_B-293-1-1-dep-right
BBMW_4_B-58-1-2-arr-right,BBMW_4_B-58-1-2-dep-right,BBMW_4_B-493-1-1-arr-right,BBMW_4_B-493-1-1-dep-right
BBMW_4_B-348-1-2-arr-right,BBMW_4_B-348-1-2-dep-right,BBMW_4_B-288-1-1-arr-right,BBMW_4_B-288-1-1-dep-right
BBMW_4_B-348-1-2-arr-right,BBMW_4_B-348-1-2-dep-right,BBMW_4_B-243-1-1-arr-right,BBMW_4_B-243-1-1-dep-right
BBMW_4_B-348-1-2-arr-right,BBMW_4_B-348-1-2-dep-right,BBMW_4_B-293-1-1-arr-right,BBMW_4_B-293-1-1-dep-right
BBMW_4_B-348-1-2-arr-right,BBMW_4_B-348-1-2-dep-right,BBMW_4_B-493-1-1-arr-right,BBMW_4_B-493-1-1-dep-right
BBMW_4_B-288-1-1-arr-right,BBMW_4_B-288-1-1-dep-right,BBMW_4_B-243-1-1-arr-right,BBMW_4_B-243-1-1-dep-right
BBMW_4_B-288-1-1-arr-right,BBMW_4_B-288-1-1-dep-right,BBMW_4_B-293-1-1-arr-right,BBMW_4_B-293-1-1-dep-right
BBMW_4_B-288-1-1-arr-right,BBMW_4_B-288-1-1-dep-right,BBMW_4_B-493-1-1-arr-right,BBMW_4_B-493-1-1-dep-right
BBMW_4_B-243-1-1-arr-right,BBMW_4_B-243-1-1-dep-right,BBMW_4_B-293-1-1-arr-right,BBMW_4_B-293-1-1-dep-right
BBMW_4_B-243-1-1-arr-right,BBMW_4_B-243-1-1-dep-right,BBMW_4_B-493-1-1-arr-right,BBMW_4_B-493-1-1-dep-right
BBMW_4_B-293-1-1-arr-right,BBMW_4_B-293-1-1-dep-right,BBMW_4_B-493-1-1-arr-right,BBMW_4_B-493-1-1-dep-right
BKHD_441_B-493-1-1-arr-right,BKHD_441_B-493-1-1-dep-right,BKHD_441_B-348-1-2-arr-right,BKHD_441_B-348-1-2-dep-right
BKHD_441_B-493-1-1-arr-right,BKHD_441_B-493-1-1-dep-right,BKHD_441_B-288-1-1-arr-right,BKHD_441_B-288-1-1-dep-right
BKHD_441_B-348-1-2-arr-right,BKHD_441_B-348-1-2-dep-right,BKHD_441_B-288-1-1-arr-right,BKHD_441_B-288-1-1-dep-right
BKHD_442_B-493-1-2-arr-right,BKHD_442_B-493-1-2-dep-right,BKHD_442_B-348-1-1-arr-right,BKHD_442_B-348-1-1-dep-right
BKHD_442_B-493-1-2-arr-right,BKHD_442_B-493-1-2-dep-right,BKHD_442_B-288-1-2-arr-right,BKHD_442_B-288-1-2-dep-right
BKHD_442_B-348-1-1-arr-right,BKHD_442_B-348-1-1-dep-right,BKHD_442_B-288-1-2-arr-right,BKHD_442_B-288-1-2-dep-right
BBMW_5_B-348-1-1-arr-right,BBMW_5_B-348-1-1-dep-right,BBMW_5_B-288-1-2-arr-right,BBMW_5_B-288-1-2-dep-right
BBMW_5_B-348-1-1-arr-right,BBMW_5_B-348-1-1-dep-right,BBMW_5_B-493-1-2-arr-right,BBMW_5_B-493-1-2-dep-right
BBMW_5_B-288-1-2-arr-right,BBMW_5_B-288-1-2-dep-right,BBMW_5_B-493-1-2-arr-right,BBMW_5_B-493-1-2-dep-right
BSW_4_B-58-1-1-arr-right,BSW_4_B-58-1-1-dep-right,BSW_4_B-288-1-2-arr-right,BSW_4_B-288-1-2-dep-right
BSW_4_B-58-1-1-arr-right,BSW_4_B-58-1-1-dep-right,BSW_4_B-493-1-2-arr-right,BSW_4_B-493-1-2-dep-right
BSW_4_B-58-1-1-arr-right,BSW_4_B-58-1-1-dep-right,BSW_4_B-348-1-1-arr-right,BSW_4_B-348-1-1-dep-right
BSW_4_B-58-1-1-arr-right,BSW_4_B-58-1-1-dep-right,BSW_4_B-293-1-2-arr-right,BSW_4_B-293-1-2-dep-right
BSW_4_B-58-1-1-arr-right,BSW_4_B-58-1-1-dep-right,BSW_4_B-243-1-2-arr-right,BSW_4_B-243-1-2-dep-right
BSW_4_B-288-1-2-arr-right,BSW_4_B-288-1-2-dep-right,BSW_4_B-493-1-2-arr-right,BSW_4_B-493-1-2-dep-right
BSW_4_B-288-1-2-arr-right,BSW_4_B-288-1-2-dep-right,BSW_4_B-348-1-1-arr-right,BSW_4_B-348-1-1-dep-right
BSW_4_B-288-1-2-arr-right,BSW_4_B-288-1-2-dep-right,BSW_4_B-293-1-2-arr-right,BSW_4_B-293-1-2-dep-right
BSW_4_B-288-1-2-arr-right,BSW_4_B-288-1-2-dep-right,BSW_4_B-243-1-2-arr-right,BSW_4_B-243-1-2-dep-right
BSW_4_B-493-1-2-arr-right,BSW_4_B-493-1-2-dep-right,BSW_4_B-348-1-1-arr-right,BSW_4_B-348-1-1-dep-right
BSW_4_B-493-1-2-arr-right,BSW_4_B-493-1-2-dep-right,BSW_4_B-293-1-2-arr-right,BSW_4_B-293-1-2-dep-right
BSW_4_B-493-1-2-arr-right,BSW_4_B-493-1-2-dep-right,BSW_4_B-243-1-2-arr-right,BSW_4_B-243-1-2-dep-right
BSW_4_B-348-1-1-arr-right,BSW_4_B-348-1-1-dep-right,BSW_4_B-293-1-2-arr-right,BSW_4_B-293-1-2-dep-right
BSW_4_B-348-1-1-arr-right,BSW_4_B-348-1-1-dep-right,BSW_4_B-243-1-2-arr-right,BSW_4_B-243-1-2-dep-right
BSW_4_B-293-1-2-arr-right,BSW_4_B-293-1-2-dep-right,BSW_4_B-243-1-2-arr-right,BSW_4_B-243-1-2-dep-right
BSW_3_B-243-1-2-arr-right,BSW_3_B-243-1-2-dep-right,BSW_3_B-58-1-1-arr-right,BSW_3_B-58-1-1-dep-right
BSW_3_B-243-1-2-arr-right,BSW_3_B-243-1-2-dep-right,BSW_3_B-493-1-2-arr-right,BSW_3_B-493-1-2-dep-right
BSW_3_B-243-1-2-arr-right,BSW_3_B-243-1-2-dep-right,BSW_3_B-288-1-2-arr-right,BSW_3_B-288-1-2-dep-right
BSW_3_B-243-1-2-arr-right,BSW_3_B-243-1-2-dep-right,BSW_3_B-293-1-2-arr-right,BSW_3_B-293-1-2-dep-right
BSW_3_B-58-1-1-arr-right,BSW_3_B-58-1-1-dep-right,BSW_3_B-493-1-2-arr-right,BSW_3_B-493-1-2-dep-right
BSW_3_B-58-1-1-arr-right,BSW_3_B-58-1-1-dep-right,BSW_3_B-288-1-2-arr-right,BSW_3_B-288-1-2-dep-right
BSW_3_B-58-1-1-arr-right,BSW_3_B-58-1-1-dep-right,BSW_3_B-293-1-2-arr-right,BSW_3_B-293-1-2-dep-right
BSW_3_B-493-1-2-arr-right,BSW_3_B-493-1-2-dep-right,BSW_3_B-288-1-2-arr-right,BSW_3_B-288-1-2-dep-right
BSW_3_B-493-1-2-arr-right,BSW_3_B-493-1-2-dep-right,BSW_3_B-293-1-2-arr-right,BSW_3_B-293-1-2-dep-right
BSW_3_B-288-1-2-arr-right,BSW_3_B-288-1-2-dep-right,BSW_3_B-293-1-2-arr-right,BSW_3_B-293-1-2-dep-right
BSCF_3_B-288-1-2-arr-right,BSCF_3_B-288-1-2-dep-right,BSCF_3_B-493-1-2-arr-right,BSCF_3_B-493-1-2-dep-right
BSCF_3_B-288-1-2-arr-right,BSCF_3_B-288-1-2-dep-right,BSCF_3_B-58-1-1-arr-right,BSCF_3_B-58-1-1-dep-right
BSCF_3_B-288-1-2-arr-right,BSCF_3_B-288-1-2-dep-right,BSCF_3_B-293-1-2-arr-right,BSCF_3_B-293-1-2-dep-right
BSCF_3_B-288-1-2-arr-right,BSCF_3_B-288-1-2-dep-right,BSCF_3_B-243-1-2-arr-right,BSCF_3_B-243-1-2-dep-right
BSCF_3_B-493-1-2-arr-right,BSCF_3_B-493-1-2-dep-right,BSCF_3_B-58-1-1-arr-right,BSCF_3_B-58-1-1-dep-right
BSCF_3_B-493-1-2-arr-right,BSCF_3_B-493-1-2-dep-right,BSCF_3_B-293-1-2-arr-right,BSCF_3_B-293-1-2-dep-right
BSCF_3_B-493-1-2-arr-right,BSCF_3_B-493-1-2-dep-right,BSCF_3_B-243-1-2-arr-right,BSCF_3_B-243-1-2-dep-right
BSCF_3_B-58-1-1-arr-right,BSCF_3_B-58-1-1-dep-right,BSCF_3_B-293-1-2-arr-right,BSCF_3_B-293-1-2-dep-right
BSCF_3_B-58-1-1-arr-right,BSCF_3_B-58-1-1-dep-right,BSCF_3_B-243-1-2-arr-right,BSCF_3_B-243-1-2-dep-right
BSCF_3_B-293-1-2-arr-right,BSCF_3_B-293-1-2-dep-right,BSCF_3_B-243-1-2-arr-right,BSCF_3_B-243-1-2-dep-right
BADL_3_B-58-1-1-arr-right,BADL_3_B-58-1-1-dep-right,BADL_3_B-493-1-2-arr-right,BADL_3_B-493-1-2-dep-right
BADL_3_B-58-1-1-arr-right,BADL_3_B-58-1-1-dep-right,BADL_3_B-293-1-2-arr-right,BADL_3_B-293-1-2-dep-right
BADL_3_B-58-1-1-arr-right,BADL_3_B-58-1-1-dep-right,BADL_3_B-243-1-2-arr-right,BADL_3_B-243-1-2-dep-right
BADL_3_B-58-1-1-arr-right,BADL_3_B-58-1-1-dep-right,BADL_3_B-288-1-2-arr-right,BADL_3_B-288-1-2-dep-right
BADL_3_B-493-1-2-arr-right,BADL_3_B-493-1-2-dep-right,BADL_3_B-293-1-2-arr-right,BADL_3_B-293-1-2-dep-right
BADL_3_B-493-1-2-arr-right,BADL_3_B-493-1-2-dep-right,BADL_3_B-243-1-2-arr-right,BADL_3_B-243-1-2-dep-right
BADL_3_B-493-1-2-arr-right,BADL_3_B-493-1-2-dep-right,BADL_3_B-288-1-2-arr-right,BADL_3_B-288-1-2-dep-right
BADL_3_B-293-1-2-arr-right,BADL_3_B-293-1-2-dep-right,BADL_3_B-243-1-2-arr-right,BADL_3_B-243-1-2-dep-right
BADL_3_B-293-1-2-arr-right,BADL_3_B-293-1-2-dep-right,BADL_3_B-288-1-2-arr-right,BADL_3_B-288-1-2-dep-right
BADL_3_B-243-1-2-arr-right,BADL_3_B-243-1-2-dep-right,BADL_3_B-288-1-2-arr-right,BADL_3_B-288-1-2-dep-right
BGKR_111_WA-288-1-2-arr-right,BGKR_111_WA-288-1-2-dep-right,BGKR_111_WA-243-1-2-arr-right,BGKR_111_WA-243-1-2-dep-right
BGKR_111_WA-288-1-2-arr-right,BGKR_111_WA-288-1-2-dep-right,BGKR_111_WA-493-1-2-arr-right,BGKR_111_WA-493-1-2-dep-right
BGKR_111_WA-288-1-2-arr-right,BGKR_111_WA-288-1-2-dep-right,BGKR_111_WA-293-1-2-arr-right,BGKR_111_WA-293-1-2-dep-right
BGKR_111_WA-288-1-2-arr-right,BGKR_111_WA-288-1-2-dep-right,BGKR_111_WA-58-1-1-arr-right,BGKR_111_WA-58-1-1-dep-right
BGKR_111_WA-243-1-2-arr-right,BGKR_111_WA-243-1-2-dep-right,BGKR_111_WA-493-1-2-arr-right,BGKR_111_WA-493-1-2-dep-right
BGKR_111_WA-243-1-2-arr-right,BGKR_111_WA-243-1-2-dep-right,BGKR_111_WA-293-1-2-arr-right,BGKR_111_WA-293-1-2-dep-right
BGKR_111_WA-243-1-2-arr-right,BGKR_111_WA-243-1-2-dep-right,BGKR_111_WA-58-1-1-arr-right,BGKR_111_WA-58-1-1-dep-right
BGKR_111_WA-493-1-2-arr-right,BGKR_111_WA-493-1-2-dep-right,BGKR_111_WA-293-1-2-arr-right,BGKR_111_WA-293-1-2-dep-right
BGKR_111_WA-493-1-2-arr-right,BGKR_111_WA-493-1-2-dep-right,BGKR_111_WA-58-1-1-arr-right,BGKR_111_WA-58-1-1-dep-right
BGKR_111_WA-293-1-2-arr-right,BGKR_111_WA-293-1-2-dep-right,BGKR_111_WA-58-1-1-arr-right,BGKR_111_WA-58-1-1-dep-right
BGAS_812_B-58-1-1-arr-right,BGAS_812_B-58-1-1-dep-right,BGAS_812_B-493-1-2-arr-right,BGAS_812_B-493-1-2-dep-right
BGAS_812_B-58-1-1-arr-right,BGAS_812_B-58-1-1-dep-right,BGAS_812_B-243-1-21-arr-left,BGAS_812_B-243-1-21-dep-right
BGAS_812_B-58-1-1-arr-right,BGAS_812_B-58-1-1-dep-right,BGAS_812_B-243-1-21-arr-right,BGAS_812_B-243-1-21-dep-right
BGAS_812_B-493-1-2-arr-right,BGAS_812_B-493-1-2-dep-right,BGAS_812_B-243-1-21-arr-left,BGAS_812_B-243-1-21-dep-right
BGAS_812_B-493-1-2-arr-right,BGAS_812_B-493-1-2-dep-right,BGAS_812_B-243-1-21-arr-right,BGAS_812_B-243-1-21-dep-right
BGAS_812_B-243-1-21-arr-left,BGAS_812_B-243-1-21-dep-right,BGAS_812_B-243-1-21-arr-right,BGAS_812_B-243-1-21-dep-right
BGAS_811_B-493-1-2-arr-right,BGAS_811_B-493-1-2-dep-right,BGAS_811_B-243-1-21-arr-left,BGAS_811_B-243-1-21-dep-right
BGAS_811_B-493-1-2-arr-right,BGAS_811_B-493-1-2-dep-right,BGAS_811_B-58-1-1-arr-right,BGAS_811_B-58-1-1-dep-right
BGAS_811_B-493-1-2-arr-right,BGAS_811_B-493-1-2-dep-right,BGAS_811_B-243-1-21-arr-right,BGAS_811_B-243-1-21-dep-right
BGAS_811_B-243-1-21-arr-left,BGAS_811_B-243-1-21-dep-right,BGAS_811_B-58-1-1-arr-right,BGAS_811_B-58-1-1-dep-right
BGAS_811_B-243-1-21-arr-left,BGAS_811_B-243-1-21-dep-right,BGAS_811_B-243-1-21-arr-right,BGAS_811_B-243-1-21-dep-right
BGAS_811_B-58-1-1-arr-right,BGAS_811_B-58-1-1-dep-right,BGAS_811_B-243-1-21-arr-right,BGAS_811_B-243-1-21-dep-right
BEIW_873_B-58-1-1-arr-right,BEIW_873_B-58-1-1-dep-right,BEIW_873_B-493-1-2-arr-right,BEIW_873_B-493-1-2-dep-right
BZTH_883_B-493-1-2-arr-right,BZTH_883_B-493-1-2-dep-right,BZTH_883_B-58-1-12-arr-right,BZTH_883_B-58-1-12-dep-left
BTHF_513_A-493-1-12-arr-right,BTHF_513_A-493-1-12-dep-right,BTHF_513_A-493-1-12-arr-right,BTHF_513_A-493-1-12-dep-left
BTHF_513_A-493-1-12-arr-right,BTHF_513_A-493-1-12-dep-right,BTHF_513_A-493-1-12-arr-left,BTHF_513_A-493-1-12-dep-left
BTHF_513_A-493-1-12-arr-right,BTHF_513_A-493-1-12-dep-left,BTHF_513_A-493-1-12-arr-left,BTHF_513_A-493-1-12-dep-left
BTHF_561_A-493-1-12-arr-right,BTHF_561_A-493-1-12-dep-left,BTHF_561_A-493-1-12-arr-right,BTHF_561_A-493-1-12-dep-right
BTHF_561_A-493-1-12-arr-right,BTHF_561_A-493-1-12-dep-left,BTHF_561_A-493-1-12-arr-left,BTHF_561_A-493-1-12-dep-left
BTHF_561_A-493-1-12-arr-right,BTHF_561_A-493-1-12-dep-right,BTHF_561_A-493-1-12-arr-left,BTHF_561_A-493-1-12-dep-left
BTHF_514_A-493-1-12-arr-right,BTHF_514_A-493-1-12-dep-right,BTHF_514_A-493-1-12-arr-left,BTHF_514_A-493-1-12-dep-left
BTHF_514_A-493-1-12-arr-right,BTHF_514_A-493-1-12-dep-right,BTHF_514_A-493-1-12-arr-right,BTHF_514_A-493-1-12-dep-left
BTHF_514_A-493-1-12-arr-left,BTHF_514_A-493-1-12-dep-left,BTHF_514_A-493-1-12-arr-right,BTHF_514_A-493-1-12-dep-left
BTHF_570_A-493-1-12-arr-right,BTHF_570_A-493-1-12-dep-right,BTHF_570_A-493-1-12-arr-left,BTHF_570_A-493-1-12-dep-left
BTHF_570_A-493-1-12-arr-right,BTHF_570_A-493-1-12-dep-right,BTHF_570_A-493-1-12-arr-right,BTHF_570_A-493-1-12-dep-left
BTHF_570_A-493-1-12-arr-left,BTHF_570_A-493-1-12-dep-left,BTHF_570_A-493-1-12-arr-right,BTHF_570_A-493-1-12-dep-left
BZTH_884_B-58-1-12-arr-left,BZTH_884_B-58-1-12-dep-right,BZTH_884_B-493-1-1-arr-right,BZTH_884_B-493-1-1-dep-right
BGB_721_B-103-1-1-arr-right,BGB_721_B-103-1-1-dep-right,BGB_721_B-182-1-1-arr-right,BGB_721_B-182-1-1-dep-right
BGB_721_B-103-1-1-arr-right,BGB_721_B-103-1-1-dep-right,BGB_721_B-99-1-1-arr-right,BGB_721_B-99-1-1-dep-right
BGB_721_B-103-1-1-arr-right,BGB_721_B-103-1-1-dep-right,BGB_721_B-178-1-1-arr-right,BGB_721_B-178-1-1-dep-right
BGB_721_B-103-1-1-arr-right,BGB_721_B-103-1-1-dep-right,BGB_721_B-109-1-1-arr-right,BGB_721_B-109-1-1-dep-right
BGB_721_B-103-1-1-arr-right,BGB_721_B-103-1-1-dep-right,BGB_721_B-113-1-2-arr-right,BGB_721_B-113-1-2-dep-right
BGB_721_B-182-1-1-arr-right,BGB_721_B-182-1-1-dep-right,BGB_721_B-99-1-1-arr-right,BGB_721_B-99-1-1-dep-right
BGB_721_B-182-1-1-arr-right,BGB_721_B-182-1-1-dep-right,BGB_721_B-178-1-1-arr-right,BGB_721_B-178-1-1-dep-right
BGB_721_B-182-1-1-arr-right,BGB_721_B-182-1-1-dep-right,BGB_721_B-109-1-1-arr-right,BGB_721_B-109-1-1-dep-right
BGB_721_B-182-1-1-arr-right,BGB_721_B-182-1-1-dep-right,BGB_721_B-113-1-2-arr-right,BGB_721_B-113-1-2-dep-right
BGB_721_B-99-1-1-arr-right,BGB_721_B-99-1-1-dep-right,BGB_721_B-178-1-1-arr-right,BGB_721_B-178-1-1-dep-right
BGB_721_B-99-1-1-arr-right,BGB_721_B-99-1-1-dep-right,BGB_721_B-109-1-1-arr-right,BGB_721_B-109-1-1-dep-right
BGB_721_B-99-1-1-arr-right,BGB_721_B-99-1-1-dep-right,BGB_721_B-113-1-2-arr-right,BGB_721_B-113-1-2-dep-right
BGB_721_B-178-1-1-arr-right,BGB_721_B-178-1-1-dep-right,BGB_721_B-109-1-1-arr-right,BGB_721_B-109-1-1-dep-right
BGB_721_B-178-1-1-arr-right,BGB_721_B-178-1-1-dep-right,BGB_721_B-113-1-2-arr-right,BGB_721_B-113-1-2-dep-right
BGB_721_B-109-1-1-arr-right,BGB_721_B-109-1-1-dep-right,BGB_721_B-113-1-2-arr-right,BGB_721_B-113-1-2-dep-right
BHUM_711_B-99-1-1-arr-right,BHUM_711_B-99-1-1-dep-right,BHUM_711_B-103-1-1-arr-right,BHUM_711_B-103-1-1-dep-right
BHUM_711_B-99-1-1-arr-right,BHUM_711_B-99-1-1-dep-right,BHUM_711_B-178-1-1-arr-right,BHUM_711_B-178-1-1-dep-right
BHUM_711_B-99-1-1-arr-right,BHUM_711_B-99-1-1-dep-right,BHUM_711_B-109-1-1-arr-right,BHUM_711_B-109-1-1-dep-right
BHUM_711_B-99-1-1-arr-right,BHUM_711_B-99-1-1-dep-right,BHUM_711_B-182-1-1-arr-right,BHUM_711_B-182-1-1-dep-right
BHUM_711_B-99-1-1-arr-right,BHUM_711_B-99-1-1-dep-right,BHUM_711_B-113-1-2-arr-right,BHUM_711_B-113-1-2-dep-right
BHUM_711_B-103-1-1-arr-right,BHUM_711_B-103-1-1-dep-right,BHUM_711_B-178-1-1-arr-right,BHUM_711_B-178-1-1-dep-right
BHUM_711_B-103-1-1-arr-right,BHUM_711_B-103-1-1-dep-right,BHUM_711_B-109-1-1-arr-right,BHUM_711_B-109-1-1-dep-right
BHUM_711_B-103-1-1-arr-right,BHUM_711_B-103-1-1-dep-right,BHUM_711_B-182-1-1-arr-right,BHUM_711_B-182-1-1-dep-right
BHUM_711_B-103-1-1-arr-right,BHUM_711_B-103-1-1-dep-right,BHUM_711_B-113-1-2-arr-right,BHUM_711_B-113-1-2-dep-right
BHUM_711_B-178-1-1-arr-right,BHUM_711_B-178-1-1-dep-right,BHUM_711_B-109-1-1-arr-right,BHUM_711_B-109-1-1-dep-right
BHUM_711_B-178-1-1-arr-right,BHUM_711_B-178-1-1-dep-right,BHUM_711_B-182-1-1-arr-right,BHUM_711_B-182-1-1-dep-right
BHUM_711_B-178-1-1-arr-right,BHUM_711_B-178-1-1-dep-right,BHUM_711_B-113-1-2-arr-right,BHUM_711_B-113-1-2-dep-right
BHUM_711_B-109-1-1-arr-right,BHUM_711_B-109-1-1-dep-right,BHUM_711_B-182-1-1-arr-right,BHUM_711_B-182-1-1-dep-right
BHUM_711_B-109-1-1-arr-right,BHUM_711_B-109-1-1-dep-right,BHUM_711_B-113-1-2-arr-right,BHUM_711_B-113-1-2-dep-right
BHUM_711_B-182-1-1-arr-right,BHUM_711_B-182-1-1-dep-right,BHUM_711_B-113-1-2-arr-right,BHUM_711_B-113-1-2-dep-right
BNB_411_B-113-1-2-arr-right,BNB_411_B-113-1-2-dep-right,BNB_411_B-99-1-1-arr-right,BNB_411_B-99-1-1-dep-right
BNB_411_B-113-1-2-arr-right,BNB_411_B-113-1-2-dep-right,BNB_411_B-103-1-1-arr-right,BNB_411_B-103-1-1-dep-right
BNB_411_B-113-1-2-arr-right,BNB_411_B-113-1-2-dep-right,BNB_411_B-109-1-1-arr-right,BNB_411_B-109-1-1-dep-right
BNB_411_B-113-1-2-arr-right,BNB_411_B-113-1-2-dep-right,BNB_411_B-182-1-1-arr-right,BNB_411_B-182-1-1-dep-right
BNB_411_B-113-1-2-arr-right,BNB_411_B-113-1-2-dep-right,BNB_411_B-178-1-1-arr-right,BNB_411_B-178-1-1-dep-right
BNB_411_B-99-1-1-arr-right,BNB_411_B-99-1-1-dep-right,BNB_411_B-103-1-1-arr-right,BNB_411_B-103-1-1-dep-right
BNB_411_B-99-1-1-arr-right,BNB_411_B-99-1-1-dep-right,BNB_411_B-109-1-1-arr-right,BNB_411_B-109-1-1-dep-right
BNB_411_B-99-1-1-arr-right,BNB_411_B-99-1-1-dep-right,BNB_411_B-182-1-1-arr-right,BNB_411_B-182-1-1-dep-right
BNB_411_B-99-1-1-arr-right,BNB_411_B-99-1-1-dep-right,BNB_411_B-178-1-1-arr-right,BNB_411_B-178-1-1-dep-right
BNB_411_B-103-1-1-arr-right,BNB_411_B-103-1-1-dep-right,BNB_411_B-109-1-1-arr-right,BNB_411_B-109-1-1-dep-right
BNB_411_B-103-1-1-arr-right,BNB_411_B-103-1-1-dep-right,BNB_411_B-182-1-1-arr-right,BNB_411_B-182-1-1-dep-right
BNB_411_B-103-1-1-arr-right,BNB_411_B-103-1-1-dep-right,BNB_411_B-178-1-1-arr-right,BNB_411_B-178-1-1-dep-right
BNB_411_B-109-1-1-arr-right,BNB_411_B-109-1-1-dep-right,BNB_411_B-182-1-1-arr-right,BNB_411_B-182-1-1-dep-right
BNB_411_B-109-1-1-arr-right,BNB_411_B-109-1-1-dep-right,BNB_411_B-178-1-1-arr-right,BNB_411_B-178-1-1-dep-right
BNB_411_B-182-1-1-arr-right,BNB_411_B-182-1-1-dep-right,BNB_411_B-178-1-1-arr-right,BNB_411_B-178-1-1-dep-right
BHUM_712_B-103-1-2-arr-right,BHUM_712_B-103-1-2-dep-right,BHUM_712_B-109-1-2-arr-right,BHUM_712_B-109-1-2-dep-right
BHUM_712_B-103-1-2-arr-right,BHUM_712_B-103-1-2-dep-right,BHUM_712_B-182-1-2-arr-right,BHUM_712_B-182-1-2-dep-right
BHUM_712_B-103-1-2-arr-right,BHUM_712_B-103-1-2-dep-right,BHUM_712_B-99-1-2-arr-right,BHUM_712_B-99-1-2-dep-right
BHUM_712_B-103-1-2-arr-right,BHUM_712_B-103-1-2-dep-right,BHUM_712_B-113-1-1-arr-right,BHUM_712_B-113-1-1-dep-right
BHUM_712_B-103-1-2-arr-right,BHUM_712_B-103-1-2-dep-right,BHUM_712_B-178-1-2-arr-right,BHUM_712_B-178-1-2-dep-right
BHUM_712_B-109-1-2-arr-right,BHUM_712_B-109-1-2-dep-right,BHUM_712_B-182-1-2-arr-right,BHUM_712_B-182-1-2-dep-right
BHUM_712_B-109-1-2-arr-right,BHUM_712_B-109-1-2-dep-right,BHUM_712_B-99-1-2-arr-right,BHUM_712_B-99-1-2-dep-right
