alt_idx,sheaf_idx,s-t-tuple,weight,path
129,31,"(BOSB_8_B-25-1-2-dep-right-out, BOKS_653_B-25-1-2-arr-right-in)",2,"[(BOSB_8_B-25-1-2-dep-right, BWRS_621_B-25-1-2-arr-right), (BWRS_621_B-25-1-2-arr-right, BWRS_621_B-25-1-2-dep-right), (BWRS_621_B-25-1-2-dep-right, BOKS_653_B-25-1-2-arr-right)]"
130,32,"(BOSB_11_B-25-1-1-dep-right-out, BOSB_8_B-25-1-2-arr-right-in)",0,"[(BOSB_11_B-25-1-1-dep-right, henkel_0_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-25-1-12), (henkel_0_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-25-1-12, BOSB_8_B-25-1-2-arr-right)]"
131,32,"(BOSB_11_B-25-1-1-dep-right-out, BOSB_8_B-25-1-2-arr-right-in)",0,"[(BOSB_11_B-25-1-1-dep-right, henkel_11_S9_C_BFBB_BSPA_0_S9_C_BSPA_BFBB_0-25-1-12), (henkel_11_S9_C_BFBB_BSPA_0_S9_C_BSPA_BFBB_0-25-1-12, BOSB_8_B-25-1-2-arr-right)]"
132,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
133,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",35,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
134,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
135,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
136,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",33,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_11_B-24-1-12-arr-left), (BOSB_11_B-24-1-12-arr-left, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
137,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",30,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_11_B-24-1-12-arr-left), (BOSB_11_B-24-1-12-arr-left, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
138,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_8_B-24-1-12-arr-right), (BOSB_8_B-24-1-12-arr-right, BOSB_8_B-24-1-12-dep-right), (BOSB_8_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
139,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_8_B-24-1-12-arr-right), (BOSB_8_B-24-1-12-arr-right, BOSB_8_B-24-1-12-dep-right), (BOSB_8_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
140,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
141,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",35,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
142,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
143,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
144,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",13,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
145,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",26,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
146,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",13,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
147,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",13,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
148,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_22_A-24-1-12-arr-right), (BOSB_22_A-24-1-12-arr-right, BOSB_22_A-24-1-12-dep-left), (BOSB_22_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
149,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",32,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_22_A-24-1-12-arr-right), (BOSB_22_A-24-1-12-arr-right, BOSB_22_A-24-1-12-dep-left), (BOSB_22_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
150,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_22_A-24-1-12-arr-right), (BOSB_22_A-24-1-12-arr-right, BOSB_22_A-24-1-12-dep-left), (BOSB_22_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
151,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21), (henkel_1_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-24-1-21, BOKS_654_B-24-1-1-arr-right), (BOKS_654_B-24-1-1-arr-right, BOKS_654_B-24-1-1-dep-right), (BOKS_654_B-24-1-1-dep-right, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_22_A-24-1-12-arr-right), (BOSB_22_A-24-1-12-arr-right, BOSB_22_A-24-1-12-dep-left), (BOSB_22_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
