#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BWES_811_B-8-1-1-arr-left,BWES_811_B-8-1-1-dep-left,BWES_811_B-7-2-1-arr-right,BWES_811_B-7-2-1-dep-right
BWES_811_B-8-1-1-arr-left,BWES_811_B-8-1-1-dep-left,BWES_811_B-408-1-12-arr-left,BWES_811_B-408-1-12-dep-left
BWES_811_B-7-3-1-arr-right,BWES_811_B-7-3-1-dep-right,BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-left
BWES_811_B-7-3-1-arr-right,BWES_811_B-7-3-1-dep-right,BWES_811_B-8-2-1-arr-left,BWES_811_B-8-2-1-dep-left
BWES_811_B-7-3-1-arr-right,BWES_811_B-7-3-1-dep-right,BWES_811_B-7-2-1-arr-right,BWES_811_B-7-2-1-dep-right
BWES_811_B-7-3-1-arr-right,BWES_811_B-7-3-1-dep-right,BWES_811_B-408-1-12-arr-left,BWES_811_B-408-1-12-dep-left
BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-left,BWES_811_B-8-2-1-arr-left,BWES_811_B-8-2-1-dep-left
BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-left,BWES_811_B-7-2-1-arr-right,BWES_811_B-7-2-1-dep-right
BWES_811_B-408-1-12-arr-right,BWES_811_B-408-1-12-dep-left,BWES_811_B-408-1-12-arr-left,BWES_811_B-408-1-12-dep-left
BWES_811_B-8-2-1-arr-left,BWES_811_B-8-2-1-dep-left,BWES_811_B-7-2-1-arr-right,BWES_811_B-7-2-1-dep-right
BWES_811_B-8-2-1-arr-left,BWES_811_B-8-2-1-dep-left,BWES_811_B-408-1-12-arr-left,BWES_811_B-408-1-12-dep-left
BWES_811_B-7-2-1-arr-right,BWES_811_B-7-2-1-dep-right,BWES_811_B-408-1-12-arr-left,BWES_811_B-408-1-12-dep-left
BJUN_955_B-7-2-1-arr-right,BJUN_955_B-7-2-1-dep-right,BJUN_955_B-7-1-1-arr-right,BJUN_955_B-7-1-1-dep-right
BJUN_955_B-7-2-1-arr-right,BJUN_955_B-7-2-1-dep-right,BJUN_955_B-7-3-1-arr-right,BJUN_955_B-7-3-1-dep-right
BJUN_955_B-7-1-1-arr-right,BJUN_955_B-7-1-1-dep-right,BJUN_955_B-7-3-1-arr-right,BJUN_955_B-7-3-1-dep-right
BBEU_811_B-7-1-1-arr-right,BBEU_811_B-7-1-1-dep-right,BBEU_811_B-7-3-1-arr-right,BBEU_811_B-7-3-1-dep-right
BBEU_811_B-7-1-1-arr-right,BBEU_811_B-7-1-1-dep-right,BBEU_811_B-7-2-1-arr-right,BBEU_811_B-7-2-1-dep-right
BBEU_811_B-7-3-1-arr-right,BBEU_811_B-7-3-1-dep-right,BBEU_811_B-7-2-1-arr-right,BBEU_811_B-7-2-1-dep-right
BWH_831_B-7-2-1-arr-right,BWH_831_B-7-2-1-dep-right,BWH_831_B-7-1-1-arr-right,BWH_831_B-7-1-1-dep-right
BWH_831_B-7-2-1-arr-right,BWH_831_B-7-2-1-dep-right,BWH_831_B-7-3-1-arr-right,BWH_831_B-7-3-1-dep-right
BWH_831_B-7-1-1-arr-right,BWH_831_B-7-1-1-dep-right,BWH_831_B-7-3-1-arr-right,BWH_831_B-7-3-1-dep-right
BSO_401_B-7-1-1-arr-right,BSO_401_B-7-1-1-dep-right,BSO_401_B-7-2-1-arr-right,BSO_401_B-7-2-1-dep-right
BSO_401_B-7-1-1-arr-right,BSO_401_B-7-1-1-dep-right,BSO_401_B-7-3-1-arr-right,BSO_401_B-7-3-1-dep-right
BSO_401_B-7-2-1-arr-right,BSO_401_B-7-2-1-dep-right,BSO_401_B-7-3-1-arr-right,BSO_401_B-7-3-1-dep-right
BNK_461_B-7-1-1-arr-right,BNK_461_B-7-1-1-dep-right,BNK_461_B-7-3-1-arr-right,BNK_461_B-7-3-1-dep-right
BNK_461_B-7-1-1-arr-right,BNK_461_B-7-1-1-dep-right,BNK_461_B-7-2-1-arr-right,BNK_461_B-7-2-1-dep-right
BNK_461_B-7-1-1-arr-right,BNK_461_B-7-1-1-dep-right,BNK_461_B-395-1-1-arr-right,BNK_461_B-395-1-1-dep-right
BNK_461_B-7-1-1-arr-right,BNK_461_B-7-1-1-dep-right,BNK_461_B-408-1-1-arr-right,BNK_461_B-408-1-1-dep-right
BNK_461_B-7-1-1-arr-right,BNK_461_B-7-1-1-dep-right,BNK_461_B-305-1-2-arr-right,BNK_461_B-305-1-2-dep-right
BNK_461_B-7-3-1-arr-right,BNK_461_B-7-3-1-dep-right,BNK_461_B-7-2-1-arr-right,BNK_461_B-7-2-1-dep-right
BNK_461_B-7-3-1-arr-right,BNK_461_B-7-3-1-dep-right,BNK_461_B-395-1-1-arr-right,BNK_461_B-395-1-1-dep-right
BNK_461_B-7-3-1-arr-right,BNK_461_B-7-3-1-dep-right,BNK_461_B-408-1-1-arr-right,BNK_461_B-408-1-1-dep-right
BNK_461_B-7-3-1-arr-right,BNK_461_B-7-3-1-dep-right,BNK_461_B-305-1-2-arr-right,BNK_461_B-305-1-2-dep-right
BNK_461_B-7-2-1-arr-right,BNK_461_B-7-2-1-dep-right,BNK_461_B-395-1-1-arr-right,BNK_461_B-395-1-1-dep-right
BNK_461_B-7-2-1-arr-right,BNK_461_B-7-2-1-dep-right,BNK_461_B-408-1-1-arr-right,BNK_461_B-408-1-1-dep-right
BNK_461_B-7-2-1-arr-right,BNK_461_B-7-2-1-dep-right,BNK_461_B-305-1-2-arr-right,BNK_461_B-305-1-2-dep-right
BNK_461_B-395-1-1-arr-right,BNK_461_B-395-1-1-dep-right,BNK_461_B-408-1-1-arr-right,BNK_461_B-408-1-1-dep-right
BNK_461_B-395-1-1-arr-right,BNK_461_B-395-1-1-dep-right,BNK_461_B-305-1-2-arr-right,BNK_461_B-305-1-2-dep-right
BNK_461_B-408-1-1-arr-right,BNK_461_B-408-1-1-dep-right,BNK_461_B-305-1-2-arr-right,BNK_461_B-305-1-2-dep-right
BHER_471_B-7-1-1-arr-right,BHER_471_B-7-1-1-dep-right,BHER_471_B-7-2-1-arr-right,BHER_471_B-7-2-1-dep-right
BHER_471_B-7-1-1-arr-right,BHER_471_B-7-1-1-dep-right,BHER_471_B-395-1-1-arr-right,BHER_471_B-395-1-1-dep-right
BHER_471_B-7-1-1-arr-right,BHER_471_B-7-1-1-dep-right,BHER_471_B-7-3-1-arr-right,BHER_471_B-7-3-1-dep-right
BHER_471_B-7-1-1-arr-right,BHER_471_B-7-1-1-dep-right,BHER_471_B-305-1-21-arr-right,BHER_471_B-305-1-21-dep-right
BHER_471_B-7-1-1-arr-right,BHER_471_B-7-1-1-dep-right,BHER_471_B-408-1-1-arr-right,BHER_471_B-408-1-1-dep-right
BHER_471_B-7-2-1-arr-right,BHER_471_B-7-2-1-dep-right,BHER_471_B-395-1-1-arr-right,BHER_471_B-395-1-1-dep-right
BHER_471_B-7-2-1-arr-right,BHER_471_B-7-2-1-dep-right,BHER_471_B-7-3-1-arr-right,BHER_471_B-7-3-1-dep-right
BHER_471_B-7-2-1-arr-right,BHER_471_B-7-2-1-dep-right,BHER_471_B-305-1-21-arr-right,BHER_471_B-305-1-21-dep-right
BHER_471_B-7-2-1-arr-right,BHER_471_B-7-2-1-dep-right,BHER_471_B-408-1-1-arr-right,BHER_471_B-408-1-1-dep-right
BHER_471_B-395-1-1-arr-right,BHER_471_B-395-1-1-dep-right,BHER_471_B-7-3-1-arr-right,BHER_471_B-7-3-1-dep-right
BHER_471_B-395-1-1-arr-right,BHER_471_B-395-1-1-dep-right,BHER_471_B-305-1-21-arr-right,BHER_471_B-305-1-21-dep-right
BHER_471_B-395-1-1-arr-right,BHER_471_B-395-1-1-dep-right,BHER_471_B-408-1-1-arr-right,BHER_471_B-408-1-1-dep-right
BHER_471_B-7-3-1-arr-right,BHER_471_B-7-3-1-dep-right,BHER_471_B-305-1-21-arr-right,BHER_471_B-305-1-21-dep-right
BHER_471_B-7-3-1-arr-right,BHER_471_B-7-3-1-dep-right,BHER_471_B-408-1-1-arr-right,BHER_471_B-408-1-1-dep-right
BHER_471_B-305-1-21-arr-right,BHER_471_B-305-1-21-dep-right,BHER_471_B-408-1-1-arr-right,BHER_471_B-408-1-1-dep-right
BTHF_511_B-7-2-1-arr-right,BTHF_511_B-7-2-1-dep-right,BTHF_511_B-7-1-1-arr-right,BTHF_511_B-7-1-1-dep-right
BTHF_511_B-7-2-1-arr-right,BTHF_511_B-7-2-1-dep-right,BTHF_511_B-395-1-1-arr-right,BTHF_511_B-395-1-1-dep-right
BTHF_511_B-7-2-1-arr-right,BTHF_511_B-7-2-1-dep-right,BTHF_511_B-408-1-1-arr-right,BTHF_511_B-408-1-1-dep-right
BTHF_511_B-7-2-1-arr-right,BTHF_511_B-7-2-1-dep-right,BTHF_511_B-7-3-1-arr-right,BTHF_511_B-7-3-1-dep-right
BTHF_511_B-7-1-1-arr-right,BTHF_511_B-7-1-1-dep-right,BTHF_511_B-395-1-1-arr-right,BTHF_511_B-395-1-1-dep-right
BTHF_511_B-7-1-1-arr-right,BTHF_511_B-7-1-1-dep-right,BTHF_511_B-408-1-1-arr-right,BTHF_511_B-408-1-1-dep-right
BTHF_511_B-7-1-1-arr-right,BTHF_511_B-7-1-1-dep-right,BTHF_511_B-7-3-1-arr-right,BTHF_511_B-7-3-1-dep-right
BTHF_511_B-395-1-1-arr-right,BTHF_511_B-395-1-1-dep-right,BTHF_511_B-408-1-1-arr-right,BTHF_511_B-408-1-1-dep-right
BTHF_511_B-395-1-1-arr-right,BTHF_511_B-395-1-1-dep-right,BTHF_511_B-7-3-1-arr-right,BTHF_511_B-7-3-1-dep-right
BTHF_511_B-408-1-1-arr-right,BTHF_511_B-408-1-1-dep-right,BTHF_511_B-7-3-1-arr-right,BTHF_511_B-7-3-1-dep-right
BHER_472_B-305-1-21-arr-right,BHER_472_B-305-1-21-dep-right,BHER_472_B-408-1-2-arr-right,BHER_472_B-408-1-2-dep-right
BHER_472_B-305-1-21-arr-right,BHER_472_B-305-1-21-dep-right,BHER_472_B-395-1-2-arr-right,BHER_472_B-395-1-2-dep-right
BHER_472_B-305-1-21-arr-right,BHER_472_B-305-1-21-dep-right,BHER_472_B-8-1-1-arr-right,BHER_472_B-8-1-1-dep-right
BHER_472_B-305-1-21-arr-right,BHER_472_B-305-1-21-dep-right,BHER_472_B-8-2-1-arr-right,BHER_472_B-8-2-1-dep-right
BHER_472_B-305-1-21-arr-right,BHER_472_B-305-1-21-dep-right,BHER_472_B-8-3-1-arr-right,BHER_472_B-8-3-1-dep-right
BHER_472_B-408-1-2-arr-right,BHER_472_B-408-1-2-dep-right,BHER_472_B-395-1-2-arr-right,BHER_472_B-395-1-2-dep-right
BHER_472_B-408-1-2-arr-right,BHER_472_B-408-1-2-dep-right,BHER_472_B-8-1-1-arr-right,BHER_472_B-8-1-1-dep-right
BHER_472_B-408-1-2-arr-right,BHER_472_B-408-1-2-dep-right,BHER_472_B-8-2-1-arr-right,BHER_472_B-8-2-1-dep-right
BHER_472_B-408-1-2-arr-right,BHER_472_B-408-1-2-dep-right,BHER_472_B-8-3-1-arr-right,BHER_472_B-8-3-1-dep-right
BHER_472_B-395-1-2-arr-right,BHER_472_B-395-1-2-dep-right,BHER_472_B-8-1-1-arr-right,BHER_472_B-8-1-1-dep-right
BHER_472_B-395-1-2-arr-right,BHER_472_B-395-1-2-dep-right,BHER_472_B-8-2-1-arr-right,BHER_472_B-8-2-1-dep-right
BHER_472_B-395-1-2-arr-right,BHER_472_B-395-1-2-dep-right,BHER_472_B-8-3-1-arr-right,BHER_472_B-8-3-1-dep-right
BHER_472_B-8-1-1-arr-right,BHER_472_B-8-1-1-dep-right,BHER_472_B-8-2-1-arr-right,BHER_472_B-8-2-1-dep-right
BHER_472_B-8-1-1-arr-right,BHER_472_B-8-1-1-dep-right,BHER_472_B-8-3-1-arr-right,BHER_472_B-8-3-1-dep-right
BHER_472_B-8-2-1-arr-right,BHER_472_B-8-2-1-dep-right,BHER_472_B-8-3-1-arr-right,BHER_472_B-8-3-1-dep-right
BNK_462_B-305-1-1-arr-right,BNK_462_B-305-1-1-dep-right,BNK_462_B-395-1-2-arr-right,BNK_462_B-395-1-2-dep-right
BNK_462_B-305-1-1-arr-right,BNK_462_B-305-1-1-dep-right,BNK_462_B-408-1-2-arr-right,BNK_462_B-408-1-2-dep-right
BNK_462_B-305-1-1-arr-right,BNK_462_B-305-1-1-dep-right,BNK_462_B-8-2-1-arr-right,BNK_462_B-8-2-1-dep-right
BNK_462_B-305-1-1-arr-right,BNK_462_B-305-1-1-dep-right,BNK_462_B-8-3-1-arr-right,BNK_462_B-8-3-1-dep-right
BNK_462_B-305-1-1-arr-right,BNK_462_B-305-1-1-dep-right,BNK_462_B-8-1-1-arr-right,BNK_462_B-8-1-1-dep-right
BNK_462_B-395-1-2-arr-right,BNK_462_B-395-1-2-dep-right,BNK_462_B-408-1-2-arr-right,BNK_462_B-408-1-2-dep-right
BNK_462_B-395-1-2-arr-right,BNK_462_B-395-1-2-dep-right,BNK_462_B-8-2-1-arr-right,BNK_462_B-8-2-1-dep-right
BNK_462_B-395-1-2-arr-right,BNK_462_B-395-1-2-dep-right,BNK_462_B-8-3-1-arr-right,BNK_462_B-8-3-1-dep-right
BNK_462_B-395-1-2-arr-right,BNK_462_B-395-1-2-dep-right,BNK_462_B-8-1-1-arr-right,BNK_462_B-8-1-1-dep-right
BNK_462_B-408-1-2-arr-right,BNK_462_B-408-1-2-dep-right,BNK_462_B-8-2-1-arr-right,BNK_462_B-8-2-1-dep-right
BNK_462_B-408-1-2-arr-right,BNK_462_B-408-1-2-dep-right,BNK_462_B-8-3-1-arr-right,BNK_462_B-8-3-1-dep-right
BNK_462_B-408-1-2-arr-right,BNK_462_B-408-1-2-dep-right,BNK_462_B-8-1-1-arr-right,BNK_462_B-8-1-1-dep-right
BNK_462_B-8-2-1-arr-right,BNK_462_B-8-2-1-dep-right,BNK_462_B-8-3-1-arr-right,BNK_462_B-8-3-1-dep-right
BNK_462_B-8-2-1-arr-right,BNK_462_B-8-2-1-dep-right,BNK_462_B-8-1-1-arr-right,BNK_462_B-8-1-1-dep-right
BNK_462_B-8-3-1-arr-right,BNK_462_B-8-3-1-dep-right,BNK_462_B-8-1-1-arr-right,BNK_462_B-8-1-1-dep-right
BSO_402_B-8-2-1-arr-right,BSO_402_B-8-2-1-dep-right,BSO_402_B-8-3-1-arr-right,BSO_402_B-8-3-1-dep-right
BSO_402_B-8-2-1-arr-right,BSO_402_B-8-2-1-dep-right,BSO_402_B-8-1-1-arr-right,BSO_402_B-8-1-1-dep-right
BSO_402_B-8-3-1-arr-right,BSO_402_B-8-3-1-dep-right,BSO_402_B-8-1-1-arr-right,BSO_402_B-8-1-1-dep-right
BWH_832_B-8-2-1-arr-right,BWH_832_B-8-2-1-dep-right,BWH_832_B-8-3-1-arr-right,BWH_832_B-8-3-1-dep-right
BWH_832_B-8-2-1-arr-right,BWH_832_B-8-2-1-dep-right,BWH_832_B-8-1-1-arr-right,BWH_832_B-8-1-1-dep-right
BWH_832_B-8-3-1-arr-right,BWH_832_B-8-3-1-dep-right,BWH_832_B-8-1-1-arr-right,BWH_832_B-8-1-1-dep-right
BBEU_812_B-8-2-1-arr-right,BBEU_812_B-8-2-1-dep-right,BBEU_812_B-8-3-1-arr-right,BBEU_812_B-8-3-1-dep-right
BBEU_812_B-8-2-1-arr-right,BBEU_812_B-8-2-1-dep-right,BBEU_812_B-8-1-1-arr-right,BBEU_812_B-8-1-1-dep-right
BBEU_812_B-8-3-1-arr-right,BBEU_812_B-8-3-1-dep-right,BBEU_812_B-8-1-1-arr-right,BBEU_812_B-8-1-1-dep-right
BJUN_956_B-8-3-1-arr-right,BJUN_956_B-8-3-1-dep-right,BJUN_956_B-8-1-1-arr-right,BJUN_956_B-8-1-1-dep-right
BJUN_956_B-8-3-1-arr-right,BJUN_956_B-8-3-1-dep-right,BJUN_956_B-8-2-1-arr-right,BJUN_956_B-8-2-1-dep-right
BJUN_956_B-8-1-1-arr-right,BJUN_956_B-8-1-1-dep-right,BJUN_956_B-8-2-1-arr-right,BJUN_956_B-8-2-1-dep-right
BWES_812_B-8-2-1-arr-right,BWES_812_B-8-2-1-dep-right,BWES_812_B-8-3-1-arr-right,BWES_812_B-8-3-1-dep-right
BWES_812_B-8-2-1-arr-right,BWES_812_B-8-2-1-dep-right,BWES_812_B-8-1-1-arr-right,BWES_812_B-8-1-1-dep-right
BWES_812_B-8-2-1-arr-right,BWES_812_B-8-2-1-dep-right,BWES_812_B-408-1-12-arr-right,BWES_812_B-408-1-12-dep-right
BWES_812_B-8-3-1-arr-right,BWES_812_B-8-3-1-dep-right,BWES_812_B-8-1-1-arr-right,BWES_812_B-8-1-1-dep-right
BWES_812_B-8-3-1-arr-right,BWES_812_B-8-3-1-dep-right,BWES_812_B-408-1-12-arr-right,BWES_812_B-408-1-12-dep-right
BWES_812_B-8-1-1-arr-right,BWES_812_B-8-1-1-dep-right,BWES_812_B-408-1-12-arr-right,BWES_812_B-408-1-12-dep-right
BMN_802_B-408-1-2-arr-right,BMN_802_B-408-1-2-dep-right,BMN_802_B-8-1-1-arr-right,BMN_802_B-8-1-1-dep-right
BMN_802_B-408-1-2-arr-right,BMN_802_B-408-1-2-dep-right,BMN_802_B-8-3-1-arr-right,BMN_802_B-8-3-1-dep-right
BMN_802_B-408-1-2-arr-right,BMN_802_B-408-1-2-dep-right,BMN_802_B-8-2-1-arr-right,BMN_802_B-8-2-1-dep-right
BMN_802_B-8-1-1-arr-right,BMN_802_B-8-1-1-dep-right,BMN_802_B-8-3-1-arr-right,BMN_802_B-8-3-1-dep-right
BMN_802_B-8-1-1-arr-right,BMN_802_B-8-1-1-dep-right,BMN_802_B-8-2-1-arr-right,BMN_802_B-8-2-1-dep-right
BMN_802_B-8-3-1-arr-right,BMN_802_B-8-3-1-dep-right,BMN_802_B-8-2-1-arr-right,BMN_802_B-8-2-1-dep-right
BWKRR_802_B-8-1-1-arr-right,BWKRR_802_B-8-1-1-dep-right,BWKRR_802_B-8-2-1-arr-right,BWKRR_802_B-8-2-1-dep-right
BWKRR_802_B-8-1-1-arr-right,BWKRR_802_B-8-1-1-dep-right,BWKRR_802_B-408-1-2-arr-right,BWKRR_802_B-408-1-2-dep-right
BWKRR_802_B-8-1-1-arr-right,BWKRR_802_B-8-1-1-dep-right,BWKRR_802_B-8-3-1-arr-right,BWKRR_802_B-8-3-1-dep-right
BWKRR_802_B-8-2-1-arr-right,BWKRR_802_B-8-2-1-dep-right,BWKRR_802_B-408-1-2-arr-right,BWKRR_802_B-408-1-2-dep-right
BWKRR_802_B-8-2-1-arr-right,BWKRR_802_B-8-2-1-dep-right,BWKRR_802_B-8-3-1-arr-right,BWKRR_802_B-8-3-1-dep-right
BWKRR_802_B-408-1-2-arr-right,BWKRR_802_B-408-1-2-dep-right,BWKRR_802_B-8-3-1-arr-right,BWKRR_802_B-8-3-1-dep-right
BHAL_712_B-8-3-1-arr-right,BHAL_712_B-8-3-1-dep-right,BHAL_712_B-408-1-2-arr-right,BHAL_712_B-408-1-2-dep-right
BHAL_712_B-8-3-1-arr-right,BHAL_712_B-8-3-1-dep-right,BHAL_712_B-8-2-1-arr-right,BHAL_712_B-8-2-1-dep-right
BHAL_712_B-8-3-1-arr-right,BHAL_712_B-8-3-1-dep-right,BHAL_712_B-8-1-1-arr-right,BHAL_712_B-8-1-1-dep-right
BHAL_712_B-408-1-2-arr-right,BHAL_712_B-408-1-2-dep-right,BHAL_712_B-8-2-1-arr-right,BHAL_712_B-8-2-1-dep-right
BHAL_712_B-408-1-2-arr-right,BHAL_712_B-408-1-2-dep-right,BHAL_712_B-8-1-1-arr-right,BHAL_712_B-8-1-1-dep-right
BHAL_712_B-8-2-1-arr-right,BHAL_712_B-8-2-1-dep-right,BHAL_712_B-8-1-1-arr-right,BHAL_712_B-8-1-1-dep-right
BHO_702_B-8-1-1-arr-right,BHO_702_B-8-1-1-dep-right,BHO_702_B-408-1-2-arr-right,BHO_702_B-408-1-2-dep-right
BHO_702_B-8-1-1-arr-right,BHO_702_B-8-1-1-dep-right,BHO_702_B-8-3-1-arr-right,BHO_702_B-8-3-1-dep-right
BHO_702_B-8-1-1-arr-right,BHO_702_B-8-1-1-dep-right,BHO_702_B-8-2-1-arr-right,BHO_702_B-8-2-1-dep-right
BHO_702_B-408-1-2-arr-right,BHO_702_B-408-1-2-dep-right,BHO_702_B-8-3-1-arr-right,BHO_702_B-8-3-1-dep-right
BHO_702_B-408-1-2-arr-right,BHO_702_B-408-1-2-dep-right,BHO_702_B-8-2-1-arr-right,BHO_702_B-8-2-1-dep-right
BHO_702_B-8-3-1-arr-right,BHO_702_B-8-3-1-dep-right,BHO_702_B-8-2-1-arr-right,BHO_702_B-8-2-1-dep-right
BHEI_632_B-8-2-1-arr-right,BHEI_632_B-8-2-1-dep-right,BHEI_632_B-8-1-1-arr-right,BHEI_632_B-8-1-1-dep-right
BHEI_632_B-8-2-1-arr-right,BHEI_632_B-8-2-1-dep-right,BHEI_632_B-8-3-1-arr-right,BHEI_632_B-8-3-1-dep-right
BHEI_632_B-8-2-1-arr-right,BHEI_632_B-8-2-1-dep-right,BHEI_632_B-408-1-2-arr-right,BHEI_632_B-408-1-2-dep-right
BHEI_632_B-8-1-1-arr-right,BHEI_632_B-8-1-1-dep-right,BHEI_632_B-8-3-1-arr-right,BHEI_632_B-8-3-1-dep-right
BHEI_632_B-8-1-1-arr-right,BHEI_632_B-8-1-1-dep-right,BHEI_632_B-408-1-2-arr-right,BHEI_632_B-408-1-2-dep-right
BHEI_632_B-8-3-1-arr-right,BHEI_632_B-8-3-1-dep-right,BHEI_632_B-408-1-2-arr-right,BHEI_632_B-408-1-2-dep-right
BBUP_622_B-408-1-2-arr-right,BBUP_622_B-408-1-2-dep-right,BBUP_622_B-8-2-1-arr-right,BBUP_622_B-8-2-1-dep-right
BBUP_622_B-408-1-2-arr-right,BBUP_622_B-408-1-2-dep-right,BBUP_622_B-8-3-1-arr-right,BBUP_622_B-8-3-1-dep-right
BBUP_622_B-408-1-2-arr-right,BBUP_622_B-408-1-2-dep-right,BBUP_622_B-8-1-1-arr-right,BBUP_622_B-8-1-1-dep-right
BBUP_622_B-8-2-1-arr-right,BBUP_622_B-8-2-1-dep-right,BBUP_622_B-8-3-1-arr-right,BBUP_622_B-8-3-1-dep-right
BBUP_622_B-8-2-1-arr-right,BBUP_622_B-8-2-1-dep-right,BBUP_622_B-8-1-1-arr-right,BBUP_622_B-8-1-1-dep-right
BBUP_622_B-8-3-1-arr-right,BBUP_622_B-8-3-1-dep-right,BBUP_622_B-8-1-1-arr-right,BBUP_622_B-8-1-1-dep-right
BIP_612_B-8-2-1-arr-right,BIP_612_B-8-2-1-dep-right,BIP_612_B-8-3-1-arr-right,BIP_612_B-8-3-1-dep-right
BIP_612_B-8-2-1-arr-right,BIP_612_B-8-2-1-dep-right,BIP_612_B-408-1-2-arr-right,BIP_612_B-408-1-2-dep-right
BIP_612_B-8-2-1-arr-right,BIP_612_B-8-2-1-dep-right,BIP_612_B-8-1-1-arr-right,BIP_612_B-8-1-1-dep-right
BIP_612_B-8-3-1-arr-right,BIP_612_B-8-3-1-dep-right,BIP_612_B-408-1-2-arr-right,BIP_612_B-408-1-2-dep-right
BIP_612_B-8-3-1-arr-right,BIP_612_B-8-3-1-dep-right,BIP_612_B-8-1-1-arr-right,BIP_612_B-8-1-1-dep-right
BIP_612_B-408-1-2-arr-right,BIP_612_B-408-1-2-dep-right,BIP_612_B-8-1-1-arr-right,BIP_612_B-8-1-1-dep-right
BSGR_602_B-408-1-2-arr-right,BSGR_602_B-408-1-2-dep-right,BSGR_602_B-8-1-1-arr-right,BSGR_602_B-8-1-1-dep-right
BSGR_602_B-408-1-2-arr-right,BSGR_602_B-408-1-2-dep-right,BSGR_602_B-8-2-1-arr-right,BSGR_602_B-8-2-1-dep-right
BSGR_602_B-408-1-2-arr-right,BSGR_602_B-408-1-2-dep-right,BSGR_602_B-8-3-1-arr-right,BSGR_602_B-8-3-1-dep-right
BSGR_602_B-8-1-1-arr-right,BSGR_602_B-8-1-1-dep-right,BSGR_602_B-8-2-1-arr-right,BSGR_602_B-8-2-1-dep-right
BSGR_602_B-8-1-1-arr-right,BSGR_602_B-8-1-1-dep-right,BSGR_602_B-8-3-1-arr-right,BSGR_602_B-8-3-1-dep-right
BSGR_602_B-8-2-1-arr-right,BSGR_602_B-8-2-1-dep-right,BSGR_602_B-8-3-1-arr-right,BSGR_602_B-8-3-1-dep-right
BSKR_532_B-395-1-12-arr-right,BSKR_532_B-395-1-12-dep-right,BSKR_532_B-8-1-1-arr-right,BSKR_532_B-8-1-1-dep-right
BSKR_532_B-395-1-12-arr-right,BSKR_532_B-395-1-12-dep-right,BSKR_532_B-8-2-1-arr-right,BSKR_532_B-8-2-1-dep-right
BSKR_532_B-395-1-12-arr-right,BSKR_532_B-395-1-12-dep-right,BSKR_532_B-408-1-2-arr-right,BSKR_532_B-408-1-2-dep-right
BSKR_532_B-395-1-12-arr-right,BSKR_532_B-395-1-12-dep-right,BSKR_532_B-8-3-1-arr-right,BSKR_532_B-8-3-1-dep-right
BSKR_532_B-8-1-1-arr-right,BSKR_532_B-8-1-1-dep-right,BSKR_532_B-8-2-1-arr-right,BSKR_532_B-8-2-1-dep-right
BSKR_532_B-8-1-1-arr-right,BSKR_532_B-8-1-1-dep-right,BSKR_532_B-408-1-2-arr-right,BSKR_532_B-408-1-2-dep-right
BSKR_532_B-8-1-1-arr-right,BSKR_532_B-8-1-1-dep-right,BSKR_532_B-8-3-1-arr-right,BSKR_532_B-8-3-1-dep-right
BSKR_532_B-8-2-1-arr-right,BSKR_532_B-8-2-1-dep-right,BSKR_532_B-408-1-2-arr-right,BSKR_532_B-408-1-2-dep-right
BSKR_532_B-8-2-1-arr-right,BSKR_532_B-8-2-1-dep-right,BSKR_532_B-8-3-1-arr-right,BSKR_532_B-8-3-1-dep-right
BSKR_532_B-408-1-2-arr-right,BSKR_532_B-408-1-2-dep-right,BSKR_532_B-8-3-1-arr-right,BSKR_532_B-8-3-1-dep-right
BTHF_512_B-395-1-2-arr-right,BTHF_512_B-395-1-2-dep-right,BTHF_512_B-8-1-1-arr-right,BTHF_512_B-8-1-1-dep-right
BTHF_512_B-395-1-2-arr-right,BTHF_512_B-395-1-2-dep-right,BTHF_512_B-8-2-1-arr-right,BTHF_512_B-8-2-1-dep-right
BTHF_512_B-395-1-2-arr-right,BTHF_512_B-395-1-2-dep-right,BTHF_512_B-408-1-2-arr-right,BTHF_512_B-408-1-2-dep-right
BTHF_512_B-395-1-2-arr-right,BTHF_512_B-395-1-2-dep-right,BTHF_512_B-8-3-1-arr-right,BTHF_512_B-8-3-1-dep-right
BTHF_512_B-8-1-1-arr-right,BTHF_512_B-8-1-1-dep-right,BTHF_512_B-8-2-1-arr-right,BTHF_512_B-8-2-1-dep-right
BTHF_512_B-8-1-1-arr-right,BTHF_512_B-8-1-1-dep-right,BTHF_512_B-408-1-2-arr-right,BTHF_512_B-408-1-2-dep-right
BTHF_512_B-8-1-1-arr-right,BTHF_512_B-8-1-1-dep-right,BTHF_512_B-8-3-1-arr-right,BTHF_512_B-8-3-1-dep-right
BTHF_512_B-8-2-1-arr-right,BTHF_512_B-8-2-1-dep-right,BTHF_512_B-408-1-2-arr-right,BTHF_512_B-408-1-2-dep-right
BTHF_512_B-8-2-1-arr-right,BTHF_512_B-8-2-1-dep-right,BTHF_512_B-8-3-1-arr-right,BTHF_512_B-8-3-1-dep-right
