alt_idx; sheaf_idx; s-t-tuple; weight; path
147; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 6; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_337_B-82-1-1-arr-right'), ('BCHS_337_B-82-1-1-arr-right', 'BCHS_337_B-82-1-1-dep-right'), ('BCHS_337_B-82-1-1-dep-right', 'BWKS_371_B-82-1-1-arr-right'), ('BWKS_371_B-82-1-1-arr-right', 'BWKS_371_B-82-1-1-dep-right'), ('BWKS_371_B-82-1-1-dep-right', 'BGWD_202_B-82-1-1-arr-right'), ('BGWD_202_B-82-1-1-arr-right', 'BGWD_202_B-82-1-1-dep-right'), ('BGWD_202_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
148; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 6; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_337_B-82-1-1-arr-right'), ('BCHS_337_B-82-1-1-arr-right', 'BCHS_337_B-82-1-1-dep-right'), ('BCHS_337_B-82-1-1-dep-right', 'BWKS_371_B-82-1-1-arr-right'), ('BWKS_371_B-82-1-1-arr-right', 'BWKS_371_B-82-1-1-dep-right'), ('BWKS_371_B-82-1-1-dep-right', 'BGWD_201_B-82-1-1-arr-right'), ('BGWD_201_B-82-1-1-arr-right', 'BGWD_201_B-82-1-1-dep-right'), ('BGWD_201_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
149; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 19; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_336_B-82-1-1-arr-left'), ('BCHS_336_B-82-1-1-arr-left', 'BCHS_336_B-82-1-1-dep-left'), ('BCHS_336_B-82-1-1-dep-left', 'BWKS_372_B-82-1-1-arr-right'), ('BWKS_372_B-82-1-1-arr-right', 'BWKS_372_B-82-1-1-dep-right'), ('BWKS_372_B-82-1-1-dep-right', 'BGWD_202_B-82-1-1-arr-right'), ('BGWD_202_B-82-1-1-arr-right', 'BGWD_202_B-82-1-1-dep-right'), ('BGWD_202_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
150; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 19; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_336_B-82-1-1-arr-left'), ('BCHS_336_B-82-1-1-arr-left', 'BCHS_336_B-82-1-1-dep-left'), ('BCHS_336_B-82-1-1-dep-left', 'BWKS_372_B-82-1-1-arr-right'), ('BWKS_372_B-82-1-1-arr-right', 'BWKS_372_B-82-1-1-dep-right'), ('BWKS_372_B-82-1-1-dep-right', 'BGWD_201_B-82-1-1-arr-right'), ('BGWD_201_B-82-1-1-arr-right', 'BGWD_201_B-82-1-1-dep-right'), ('BGWD_201_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
151; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 19; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_336_B-82-1-1-arr-left'), ('BCHS_336_B-82-1-1-arr-left', 'BCHS_336_B-82-1-1-dep-left'), ('BCHS_336_B-82-1-1-dep-left', 'BWKS_371_B-82-1-1-arr-right'), ('BWKS_371_B-82-1-1-arr-right', 'BWKS_371_B-82-1-1-dep-right'), ('BWKS_371_B-82-1-1-dep-right', 'BGWD_202_B-82-1-1-arr-right'), ('BGWD_202_B-82-1-1-arr-right', 'BGWD_202_B-82-1-1-dep-right'), ('BGWD_202_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
152; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 19; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_336_B-82-1-1-arr-left'), ('BCHS_336_B-82-1-1-arr-left', 'BCHS_336_B-82-1-1-dep-left'), ('BCHS_336_B-82-1-1-dep-left', 'BWKS_371_B-82-1-1-arr-right'), ('BWKS_371_B-82-1-1-arr-right', 'BWKS_371_B-82-1-1-dep-right'), ('BWKS_371_B-82-1-1-dep-right', 'BGWD_201_B-82-1-1-arr-right'), ('BGWD_201_B-82-1-1-arr-right', 'BGWD_201_B-82-1-1-dep-right'), ('BGWD_201_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
153; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 6; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_338_B-82-1-1-arr-right'), ('BCHS_338_B-82-1-1-arr-right', 'BCHS_338_B-82-1-1-dep-right'), ('BCHS_338_B-82-1-1-dep-right', 'BWKS_372_B-82-1-1-arr-right'), ('BWKS_372_B-82-1-1-arr-right', 'BWKS_372_B-82-1-1-dep-right'), ('BWKS_372_B-82-1-1-dep-right', 'BGWD_202_B-82-1-1-arr-right'), ('BGWD_202_B-82-1-1-arr-right', 'BGWD_202_B-82-1-1-dep-right'), ('BGWD_202_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
154; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 6; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_338_B-82-1-1-arr-right'), ('BCHS_338_B-82-1-1-arr-right', 'BCHS_338_B-82-1-1-dep-right'), ('BCHS_338_B-82-1-1-dep-right', 'BWKS_372_B-82-1-1-arr-right'), ('BWKS_372_B-82-1-1-arr-right', 'BWKS_372_B-82-1-1-dep-right'), ('BWKS_372_B-82-1-1-dep-right', 'BGWD_201_B-82-1-1-arr-right'), ('BGWD_201_B-82-1-1-arr-right', 'BGWD_201_B-82-1-1-dep-right'), ('BGWD_201_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
155; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 6; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_338_B-82-1-1-arr-right'), ('BCHS_338_B-82-1-1-arr-right', 'BCHS_338_B-82-1-1-dep-right'), ('BCHS_338_B-82-1-1-dep-right', 'BWKS_371_B-82-1-1-arr-right'), ('BWKS_371_B-82-1-1-arr-right', 'BWKS_371_B-82-1-1-dep-right'), ('BWKS_371_B-82-1-1-dep-right', 'BGWD_202_B-82-1-1-arr-right'), ('BGWD_202_B-82-1-1-arr-right', 'BGWD_202_B-82-1-1-dep-right'), ('BGWD_202_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
156; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 6; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_338_B-82-1-1-arr-right'), ('BCHS_338_B-82-1-1-arr-right', 'BCHS_338_B-82-1-1-dep-right'), ('BCHS_338_B-82-1-1-dep-right', 'BWKS_371_B-82-1-1-arr-right'), ('BWKS_371_B-82-1-1-arr-right', 'BWKS_371_B-82-1-1-dep-right'), ('BWKS_371_B-82-1-1-dep-right', 'BGWD_201_B-82-1-1-arr-right'), ('BGWD_201_B-82-1-1-arr-right', 'BGWD_201_B-82-1-1-dep-right'), ('BGWD_201_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
157; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 46; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
158; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 51; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
159; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 49; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
160; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 44; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
161; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 33; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
162; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 38; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
163; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 46; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
164; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 41; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
165; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 44; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
166; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 49; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
167; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 47; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_431_B-82-1-1-arr-right'), ('BWSS_431_B-82-1-1-arr-right', 'BWSS_431_B-82-1-1-dep-right'), ('BWSS_431_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_841_B-82-1-1-arr-right'), ('BBAB_841_B-82-1-1-arr-right', 'BBAB_841_B-82-1-1-dep-right'), ('BBAB_841_B-82-1-1-dep-right', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
